redundancy_cluster_id,direction,decision_tf,size,jaccard_threshold,representative_composite_id,alias_composite_ids,members,COMPOSITE_REDUNDANCY_METHOD
NR-000680,UP,30m,3,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|961a0f405cb95bda,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|301f75c4f16ad46f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|62b004afbff23152""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|301f75c4f16ad46f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|62b004afbff23152"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|961a0f405cb95bda""]",EVENT_STREAM_JACCARD
NR-000681,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9e69ec4ae90cff06,"[""COMP|T3_ANCHOR_TRANSITION|UP|c4161a7f8363cdce"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|200db548f37a5ef3"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3d9ce59bcb47eb85"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|6a9d1484e84ddf6b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|706301998a0f3d16"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9fd247669e2ee3b0"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|cc3e47b2177da97f""]","[""COMP|T3_ANCHOR_TRANSITION|UP|c4161a7f8363cdce"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|200db548f37a5ef3"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3d9ce59bcb47eb85"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|6a9d1484e84ddf6b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|706301998a0f3d16"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9e69ec4ae90cff06"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9fd247669e2ee3b0"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|cc3e47b2177da97f""]",EVENT_STREAM_JACCARD
NR-000682,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|794c8901d1a92e32,"[""COMP|T3_ANCHOR_TRANSITION|UP|7be4c6245066b8af"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0ba5aa33221cd5d5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|5e1df182a98ba5f5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|8e5b5f572bb451d9"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a0823cc8175fc8f2"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|af8d3b255eba09d4"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b5b07fa30a76fc85""]","[""COMP|T3_ANCHOR_TRANSITION|UP|7be4c6245066b8af"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0ba5aa33221cd5d5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|5e1df182a98ba5f5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|794c8901d1a92e32"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|8e5b5f572bb451d9"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a0823cc8175fc8f2"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|af8d3b255eba09d4"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b5b07fa30a76fc85""]",EVENT_STREAM_JACCARD
NR-000683,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|898f0527042938c2,"[""COMP|T3_ANCHOR_TRANSITION|UP|27923e539a70a504"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4df20131e144294a"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|80734eb59652d031"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9bd17ae4ddc01dee"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ab87fe5b6b3dee5e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ac25e5384dc3db0a"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e8b016ae7209ecf7""]","[""COMP|T3_ANCHOR_TRANSITION|UP|27923e539a70a504"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4df20131e144294a"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|80734eb59652d031"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|898f0527042938c2"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9bd17ae4ddc01dee"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ab87fe5b6b3dee5e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ac25e5384dc3db0a"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e8b016ae7209ecf7""]",EVENT_STREAM_JACCARD
NR-000684,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9ae8493daa0ea543,"[""COMP|T3_ANCHOR_TRANSITION|UP|7b86bca01da8d940"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4aa4d1205d0db6d1"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|75879a07599f27dd"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|8e751eefa915635c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|93a25a6438865d8b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|cad4e035f434d73e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ee411db70d57e842""]","[""COMP|T3_ANCHOR_TRANSITION|UP|7b86bca01da8d940"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4aa4d1205d0db6d1"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|75879a07599f27dd"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|8e751eefa915635c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|93a25a6438865d8b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9ae8493daa0ea543"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|cad4e035f434d73e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ee411db70d57e842""]",EVENT_STREAM_JACCARD
NR-000685,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e6c31cc8c6121919,"[""COMP|T3_ANCHOR_TRANSITION|UP|b7c8910639e8a21d"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|07207b0bc0f21e74"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3030ced67599ba69"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|86c358c56c069b74"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|875ff9fbe0e9f0d0"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e0864f21440cc3cd"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e0a70304e2360100""]","[""COMP|T3_ANCHOR_TRANSITION|UP|b7c8910639e8a21d"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|07207b0bc0f21e74"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3030ced67599ba69"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|86c358c56c069b74"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|875ff9fbe0e9f0d0"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e0864f21440cc3cd"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e0a70304e2360100"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e6c31cc8c6121919""]",EVENT_STREAM_JACCARD
NR-000686,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|8ba4c9816858f817,"[""COMP|T3_ANCHOR_TRANSITION|UP|0ecd8741fc343ec8"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|61beb181cd83cc02"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ab509f02d3dcc3b9"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c33f89cc93f30078"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d1917580bfca7b12"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d2cae4a8195fc821"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d8d5501047318db3""]","[""COMP|T3_ANCHOR_TRANSITION|UP|0ecd8741fc343ec8"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|61beb181cd83cc02"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|8ba4c9816858f817"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ab509f02d3dcc3b9"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c33f89cc93f30078"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d1917580bfca7b12"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d2cae4a8195fc821"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d8d5501047318db3""]",EVENT_STREAM_JACCARD
NR-000687,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|f45f6eaab588c6f1,"[""COMP|T3_ANCHOR_TRANSITION|UP|2a015ba38f929bb0"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|078fa028e29e62fb"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3ba70f1ed2852459"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4c26d0c8e923f288"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c3f2c0ca0fe380cb"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|cf8e2e74c9d16298"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ffcb1c83d984bf0c""]","[""COMP|T3_ANCHOR_TRANSITION|UP|2a015ba38f929bb0"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|078fa028e29e62fb"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3ba70f1ed2852459"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4c26d0c8e923f288"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c3f2c0ca0fe380cb"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|cf8e2e74c9d16298"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|f45f6eaab588c6f1"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ffcb1c83d984bf0c""]",EVENT_STREAM_JACCARD
NR-000688,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b41e7ca538ea1663,"[""COMP|T3_ANCHOR_TRANSITION|UP|9f55253f7c6c8d4d"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1e8705812ba59c70"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3082eb81580acb6d"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|32d31504b18c3b4c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3dcdd52ad7cd3448"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|7e2be4ffde4db108"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c35865a5aaeb9dca""]","[""COMP|T3_ANCHOR_TRANSITION|UP|9f55253f7c6c8d4d"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1e8705812ba59c70"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3082eb81580acb6d"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|32d31504b18c3b4c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3dcdd52ad7cd3448"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|7e2be4ffde4db108"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b41e7ca538ea1663"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c35865a5aaeb9dca""]",EVENT_STREAM_JACCARD
NR-000689,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|2172e81563adcf0a,"[""COMP|T3_ANCHOR_TRANSITION|UP|c1efa18743436fc5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0d69f634528e4489"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|10077a973bbd4660"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1df62c7b29bcc2c7"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3f93cb002fecea52"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4673d8dcd59b02f8"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e282a78289428f4d""]","[""COMP|T3_ANCHOR_TRANSITION|UP|c1efa18743436fc5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0d69f634528e4489"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|10077a973bbd4660"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1df62c7b29bcc2c7"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|2172e81563adcf0a"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3f93cb002fecea52"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4673d8dcd59b02f8"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e282a78289428f4d""]",EVENT_STREAM_JACCARD
NR-000690,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0b0a0888ac79001b,"[""COMP|T3_ANCHOR_TRANSITION|UP|2d104a56c1f7acbf"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|146915ed9f725d10"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|83716078139c0e40"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9a854e07ef3baac5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9bc07e34c5ea052a"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e79693b7c69fbe0f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e87129e65989f41b""]","[""COMP|T3_ANCHOR_TRANSITION|UP|2d104a56c1f7acbf"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0b0a0888ac79001b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|146915ed9f725d10"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|83716078139c0e40"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9a854e07ef3baac5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9bc07e34c5ea052a"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e79693b7c69fbe0f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e87129e65989f41b""]",EVENT_STREAM_JACCARD
NR-000691,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ee8f16f2a957ac6c,"[""COMP|T3_ANCHOR_TRANSITION|UP|582f3031cbc42447"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|28417a2facbf4b63"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|66d7d3efef5b1758"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|8903af0bfc054b48"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a64f446ff39db524"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a75e7360b2ff8333"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c0cc515cb6f71916""]","[""COMP|T3_ANCHOR_TRANSITION|UP|582f3031cbc42447"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|28417a2facbf4b63"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|66d7d3efef5b1758"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|8903af0bfc054b48"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a64f446ff39db524"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a75e7360b2ff8333"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c0cc515cb6f71916"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ee8f16f2a957ac6c""]",EVENT_STREAM_JACCARD
NR-000692,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a8ac4a9ff7306b3e,"[""COMP|T3_ANCHOR_TRANSITION|UP|e9828ca116225f6f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|22e082d9609f0062"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|42c83a5a4d11e35a"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4f3124dd5ffe0b46"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|5d5e891ab47c29fa"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|75fda02611efd705"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b8ed57558ce91754""]","[""COMP|T3_ANCHOR_TRANSITION|UP|e9828ca116225f6f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|22e082d9609f0062"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|42c83a5a4d11e35a"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4f3124dd5ffe0b46"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|5d5e891ab47c29fa"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|75fda02611efd705"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a8ac4a9ff7306b3e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b8ed57558ce91754""]",EVENT_STREAM_JACCARD
NR-000693,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b4fb1911be1df2e2,"[""COMP|T3_ANCHOR_TRANSITION|UP|0e731a60d21aaf25"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0ee609433c8f1adf"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4d6d3a72dd24d4a4"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|7d3afeac81f97157"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9e5cadcd3abbb464"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d82ec54d4e54932e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|fadfc6cae0cb2503""]","[""COMP|T3_ANCHOR_TRANSITION|UP|0e731a60d21aaf25"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0ee609433c8f1adf"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4d6d3a72dd24d4a4"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|7d3afeac81f97157"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9e5cadcd3abbb464"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b4fb1911be1df2e2"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d82ec54d4e54932e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|fadfc6cae0cb2503""]",EVENT_STREAM_JACCARD
NR-000694,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3672e2a79800a400,"[""COMP|T3_ANCHOR_TRANSITION|UP|7b23e8164262baa3"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0d8343d7a7af2ac2"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0ff29364f9975af5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|409fdea9be19d3bd"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|6de806f98ecb0a90"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a36d5066b97c08d9"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c925d9f3e58a54a3""]","[""COMP|T3_ANCHOR_TRANSITION|UP|7b23e8164262baa3"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0d8343d7a7af2ac2"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0ff29364f9975af5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3672e2a79800a400"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|409fdea9be19d3bd"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|6de806f98ecb0a90"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a36d5066b97c08d9"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c925d9f3e58a54a3""]",EVENT_STREAM_JACCARD
NR-000695,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|59cd8edb122347f1,"[""COMP|T3_ANCHOR_TRANSITION|UP|83858c8cadda10bc"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|5543abf6e4e7135c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|561d28bd1fe6faf3"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|651267f75fbb4c2c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|993a8ad95082a09c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c385c105581eb8da"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|dbbdc93f12e24279""]","[""COMP|T3_ANCHOR_TRANSITION|UP|83858c8cadda10bc"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|5543abf6e4e7135c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|561d28bd1fe6faf3"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|59cd8edb122347f1"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|651267f75fbb4c2c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|993a8ad95082a09c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c385c105581eb8da"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|dbbdc93f12e24279""]",EVENT_STREAM_JACCARD
NR-000696,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3dede17349b5a3e0,"[""COMP|T3_ANCHOR_TRANSITION|UP|15eb2cf335fea355"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1939d84e9a87be6b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1e127fa1c69fe561"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|21e4c34e0dec3669"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|67423294c42a2e7a"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a6f8c8fa25bbffdc"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d93ba7bebdf72830""]","[""COMP|T3_ANCHOR_TRANSITION|UP|15eb2cf335fea355"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1939d84e9a87be6b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1e127fa1c69fe561"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|21e4c34e0dec3669"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3dede17349b5a3e0"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|67423294c42a2e7a"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a6f8c8fa25bbffdc"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d93ba7bebdf72830""]",EVENT_STREAM_JACCARD
NR-000697,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|bf49869c2e7527c5,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|fe9fecf595c04678""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|bf49869c2e7527c5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|fe9fecf595c04678""]",EVENT_STREAM_JACCARD
NR-000698,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4cbf25e8837e8305,"[""COMP|T3_ANCHOR_TRANSITION|UP|8b3903b1e9534397"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1ca90eb5cd526c7c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3cc2b392d3e7bd2d"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|7fc74b7f497528d8"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|84719f0aac0441d4"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|89cfd1d7a05bfbd2"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ecad6e98641e783e""]","[""COMP|T3_ANCHOR_TRANSITION|UP|8b3903b1e9534397"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1ca90eb5cd526c7c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3cc2b392d3e7bd2d"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4cbf25e8837e8305"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|7fc74b7f497528d8"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|84719f0aac0441d4"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|89cfd1d7a05bfbd2"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ecad6e98641e783e""]",EVENT_STREAM_JACCARD
NR-000699,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|495b7689f84c7d3e,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|28224daf06ca7867""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|28224daf06ca7867"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|495b7689f84c7d3e""]",EVENT_STREAM_JACCARD
NR-000700,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|803131ac74675809,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1f4e5c6d424edcee""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1f4e5c6d424edcee"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|803131ac74675809""]",EVENT_STREAM_JACCARD
